code,Station,Latitude,Longitude,is_junction
BUPH,BABUPETH,19.923131,79.313027,FALSE
CD,CHANDRAPUR,19.960126,79.300505,FALSE
VVKN,VIVEKANANDA NAGAR,19.997086,79.259191,FALSE
CPW,CHOTIPADOLI,20.000992,79.253005,FALSE
TAE,TADALI,20.034835,79.187503,FALSE
BUX,BHANDAK,20.084262,79.112528,FALSE
MJRI,MAJRI JN,20.139283,79.043522,TRUE
WRR,WARORA,20.244263,79.009944,FALSE
CKNI,CHIKNI ROAD,20.325826,78.959217,FALSE
NGI,NAGARI,20.406983,78.889984,FALSE
YNA,YENOR,20.508138,78.837091,FALSE
HGT,HINGANGHAT,20.542631,78.833925,FALSE
WG,WAGHOLI,20.585085,78.767038,FALSE
SNN,SONEGAON,20.629319,78.709706,FALSE
BPK,BHUGAON,20.6738192,78.6700027,FALSE
CHJC,CHITODA,20.708474,78.62974,FALSE
PQL,PINDLAI,17.925189,79.454715,FALSE
KZJ,KAZIPET JN,17.974211,79.511025,TRUE
NSZ,BHOPAL NISHATPURA,23.278225,77.418769,FALSE
SUW,SUKHISEWANIYAN,23.34076,77.485966,FALSE
BVB,BHADBHADAGHAT,23.375165,77.535282,FALSE
DWG,DEWANGANJ,23.429766,77.592867,FALSE
SMT,SALAMATPUR,23.461639,77.67275,FALSE
SCI,SANCHI,23.488096,77.735783,FALSE
BTWN,BETWA CABIN,23.509201,77.787463,FALSE
BHS,VIDISHA,23.5222886,77.8148356,FALSE
SORI,SORAI,23.551699,77.848219,FALSE
SUMR,SUMER,23.624616,77.879427,FALSE
GLG,GULABHGANJ,23.684375,77.912351,FALSE
PAI,PABAI,23.767491,77.931259,FALSE
BAQ,GANJ BASODA,23.845347,77.944826,FALSE
RKRI,RAO KHEDI,23.885645,77.981122,FALSE
RKDI,RAUKHERI,23.886485,77.981962,FALSE
BET,BARETH,23.91494729,77.99967978,FALSE
CLHT,CHULHETA,23.945912,78.018483,FALSE
KAH,KALHAR,23.978071,78.057178,FALSE
MABA,MANDI BAMORA,24.054032,78.082437,FALSE
KIKA,KURWAI KETHORA,24.117852,78.114978,FALSE
MSV,MUSTARA,25.496702,78.63498,FALSE
GRM,GARHMAU,25.506271,78.687944,FALSE
PIC,PARICHA,25.518402,78.73773,FALSE
PTSC,PARICHAA THERMA,25.525228,78.753962,FALSE
CGN,CHIRGAON,25.575053,78.805761,FALSE
NDK,NANKHAS,25.660949,78.872336,FALSE
MOTH,MOTH,25.74157,78.948673,FALSE
ERC,ERICH ROAD,25.820641,79.035025,FALSE
PRN,PARAUNA,25.86680278,79.12572133,FALSE
AIT,AIT,25.903719,79.230436,FALSE
BHUA,BHUA,25.94558066,79.35108482,FALSE
ORAI,ORAI,25.98253701,79.45953396,FALSE
ATA,ATA,26.04454227,79.599143,FALSE
URG,USARGAON,26.080449,79.680325,FALSE
KPI,KALPI,26.119339,79.755607,FALSE
CNH,CHAUNRAH,26.16506,79.782159,FALSE
PHN,POKHRAYAN,26.222964,79.840888,FALSE
MLS,MALASA,26.28889,79.907312,FALSE
LLR,LALPUR,26.318818,79.948516,FALSE
TLNH,TILAUNCHI,26.33819997,80.02677234,FALSE
PMN,PAMAN,26.359934,80.08042,FALSE
RPGU,RASULPURGOGAMAU,26.376288,80.118434,FALSE
BNAR,BINAUR,26.402727,80.178721,FALSE
BZM,BHIMSEN,26.419754,80.218145,FALSE
HLIN,HOLDING LINE,26.438271,80.260213,FALSE
ASH,AISHBAGH,26.83738801,80.9096068,FALSE
LC,LUCKNOW CITY,26.859109,80.917866,FALSE
DAL,DALIGANJ,26.875384,80.927482,FALSE
BNZ,BADSHAHNAGAR,26.8686134,80.9613606,FALSE
GTNR,GOMATI NAGAR,26.860344,81.003433,FALSE
RMBG,RAMGHAT HALT,26.82056777,82.21443493,FALSE
KEA,KATRA,26.842992,82.204937,FALSE
NGB,NAWABGANJ GONDA,27.153816,81.977064,FALSE
TRE,TIKRI,27.116135,82.070639,FALSE
YPR,YESVANTPUR JN,13.022839,77.551174,TRUE
KJM,KRISHNARAJAPURAM,13.000534,77.674016,FALSE
SGWF,WHITE FIELD SATELLITE,12.99601741,77.76147796,FALSE
WFD,WHITEFIELD,12.995253,77.761305,FALSE
DKN,DEVANGONTHI,12.985647,77.831087,FALSE
MLO,MALUR,12.992108,77.940033,FALSE
BFW,BYATRAYANHALLI,13.00203974,77.98850762,FALSE
TCL,TYAKAL,12.984096,78.070518,FALSE
MZV,MARALAHALLI,12.988346,78.108853,FALSE
BWT,BANGARAPET,12.984808,78.178188,FALSE
LOGH,LOTTEGOLLAHALLI,13.043169,77.562257,FALSE
BYPL,BAIYYAPPANAHALI,12.990198,77.650886,FALSE
BYPY,BAIYYAPPANAHALLI YARD CABIN,13.00673117,77.62557964,FALSE
BAND,BANASWADI,13.00573,77.628196,FALSE
HEB,HEBBAL,13.042299,77.58606,FALSE
VRDP,VARADAPUR,12.92266019,78.19156805,FALSE
KSM,KAMASAMUDRAM,12.880706,78.200119,FALSE
BSM,BISANATTAM,12.84262771,78.25031624,FALSE
GDP,GUDUPULLI,12.803672,78.27491,FALSE
KPN,KUPPAM,12.746834,78.339549,FALSE
MAR,MULANUR,12.661485,78.406389,FALSE
PU,PATCHUR,12.5866573,78.4694944,FALSE
SKPT,SOMANAYAKKANPTI,12.574922,78.542452,FALSE
BUM,BOMMASAMUDRAM,13.044566,79.176067,FALSE
RAM,RAMAPURAM,13.098012,79.178793,FALSE
PYX,PEYANAPALLI,13.131636,79.138282,FALSE
SIE,SIDDAMPALLI,13.160645,79.137135,FALSE
CTO,CHITTOOR,13.219857,79.103252,FALSE
RVSN,RVS NAGAR,13.2783022,79.11625704,FALSE
PTT,PUTALAPATTU,13.373419,79.098727,FALSE
PAK,PAKALA JN,13.451133,79.11408,TRUE
PAM,PANAPAKAM,13.513241,79.210821,FALSE
MNPT,MUNGILIPATTU,13.55654605,79.24109822,FALSE
KEN,KOTALA,13.60632134,79.28725428,FALSE
CGI,CHANDRAGIRI,13.61173,79.312215,FALSE
TPW,TIRUPATI WEST HALT,13.624534,79.404624,FALSE
TPTY,TIRUPATI MAIN,13.62763,79.418968,FALSE
TCNR,TIRUCHANUR,13.6313,79.455703,FALSE
RU,RENIGUNTA JN,13.636261,79.50629,TRUE
YPD,YERPEDU,13.689108,79.578514,FALSE
RCG,RACHAGUNNARI,13.714631,79.629853,FALSE
KHT,SRI KALAHASTI,13.74636183,79.68304125,FALSE
AKY,AKKURTI,13.78289601,79.66864169,FALSE
YLK,YELLAKARU,13.84646,79.650572,FALSE
YAL,YATALURU,13.893494,79.626238,FALSE
VKI,VENKATAGIRI,13.943864,79.603987,FALSE
NDZ,NIDIGALLU,13.988306,79.660594,FALSE
VDD,VENDODU,14.026947,79.7284,FALSE
KQA,KONDAGUNTA,14.080028,79.79392,FALSE
LJN,LUCKNOW JN,26.831967,80.918587,TRUE
AGA,AGRA CITY,27.1945731,78.0157752,FALSE
RAWS,RAHATWAS,24.522974,77.8327,FALSE
BRNA,BERAWANYA,23.465606,75.334122,FALSE
KUH,KHACHROD,23.442673,75.286337,FALSE
RNH,RUNKHERA,23.41384604,75.18880223,FALSE
BOD,BANGROD,23.3982156,75.1241457,FALSE
RTME,RATLAM EAST CABIN,23.35979,75.067019,FALSE
RTLM,RATLAM JN,23.34024,75.050686,TRUE
RTM,RATLAM JN,23.34038,75.050826,TRUE
RTD,RATLAM A CABIN,23.335631,75.042913,FALSE
DRRN,DR. R K NAGAR,23.31022212,75.00605869,FALSE
MRN,MORWANI,23.27648552,74.97796873,FALSE
BILD,BILDI,23.2255232,74.9185387,FALSE
RTI,RAOTI,23.183572,74.878674,FALSE
BOG,BHAIRONGARH,23.1449211,74.77606411,FALSE
BMI,BAMNIA,23.0957635,74.7590158,FALSE
AGR,AMARGARH,23.080689,74.747038,FALSE
PCN,PANCH PIPILA,23.06329,74.737549,FALSE
BJG,BAJRANGARH,23.042607,74.694993,FALSE
THDR,THANDLA RD,23.032708,74.666939,FALSE
MGN,MEGHNAGAR,22.907459,74.539834,FALSE
NRH,NAHARGARH,22.873881,74.500786,FALSE
ANAS,ANAS,22.866009,74.421513,FALSE
BIO,BORDI,22.8664871,74.3470986,FALSE
DHMA,DHAMARDA,22.846208,74.297046,FALSE
DHD,DAHOD,22.843607,74.253374,FALSE
RET,RENTIA,22.863268,74.210847,FALSE
JKT,JEKOT,22.865616,74.159354,FALSE
USRA,USRA,22.842055,74.102942,FALSE
MAM,MANGAL MAHUDI,22.83578,74.058492,FALSE
LMK,LIMKHEDA,22.833894,73.984515,FALSE
PPD,PIPLOD JN,22.819148,73.9091,TRUE
SAT,SANT ROAD,22.79639456,73.80040253,FALSE
CCL,CHANCHELAV,22.79582544,73.71433934,FALSE
KIZ,KANSUDHI,22.789343,73.64823,FALSE
GDA,GODHRA JN,22.776974,73.603672,TRUE
BINA,BINA JN,24.1709735,78.1831998,TRUE
GUNA,GUNA,24.6405,77.314104,FALSE
MUGA,MAHUGARHA,24.62774509,77.2417423,FALSE
RTA,RUTHIYAI,24.531922,77.175827,FALSE
VJP,VIJAY PUR,24.49316915,77.16241142,FALSE
RGG,RADOGARH,24.43561131,77.15479249,FALSE
KHRJ,KUMBHRAJ,24.363097,77.079574,FALSE
RMQ,RAMRI,24.242752,77.051454,FALSE
CBK,CHACHAURA BINAGANJ,24.178144,77.016603,FALSE
PCF,PENCHI,24.138711,77.005837,FALSE
SFZ,SINDURIYA KACHARI,24.02109934,76.9259037,FALSE
BRRG,BIYAVRA RAJGARH,23.93591,76.907007,FALSE
KNRA,KACHNARIA,23.883958,76.878726,FALSE
KNWS,KARANWAS,23.80408,76.808926,FALSE
PFR,PACHOR ROAD,23.729095,76.741609,FALSE
UDK,UDYAN KHERI,23.680052,76.639447,FALSE
PQU,PARHANA MAU,23.6266364,76.55560679,FALSE
SFW,SARANGPUR,23.58106419,76.48718722,FALSE
SFF,SUNERA PIRKHERI,23.474148,76.360303,FALSE
SFY,SHAJAPUR,23.425074,76.297843,FALSE
CAZ,CHAUHANI,23.332144,76.264491,FALSE
SYO,SIROLIYA,23.30556,76.225424,FALSE
MDVK,MAHADEOKHEDI,24.217392,78.193689,FALSE
SRKI,SEMARKHERI,24.288941,78.177733,FALSE
KXB,KANJAI,24.331047,78.169132,FALSE
MNV,MUNGAOLI,24.402175,78.11099,FALSE
GVB,GUNERU BAMORI,24.46177257,78.06253951,FALSE
PIA,PIPRAIGAON,24.503643,77.964258,FALSE
RTWS,RAHATWAS,24.522934,77.83266,FALSE
ORR,ORR,24.530939,77.799315,FALSE
HPKA,HINOTIA PIPALKHERA,24.550797,77.770415,FALSE
ASKN,ASHOK NAGAR,24.58015,77.726725,FALSE
RIKA,RATIKHEDA,24.59745,77.656544,FALSE
SHDR,SHADHORAGAON,24.633366,77.584671,FALSE
PIGT,PILIGHAT,24.660758,77.49331,FALSE
PGA,PAGARA,24.65577,77.44077,FALSE
MABN,MABAN,24.641196,77.371542,FALSE
IAA,INDARA JN,25.987832,83.619611,TRUE
ML,MALHOUR,26.85344916,81.04047524,FALSE
JRR,JUGAUR,26.88192212,81.08856128,FALSE
SFH,SAFEDABAD,26.89785737,81.11660123,FALSE
BBK,BARABANKI JN,26.935335,81.18104,TRUE
MAU,MAU JN,25.93948,83.564347,TRUE
PLGH,PALIGARH,25.959544,83.50513,FALSE
KRT,KHURAHAT,25.984989,83.455442,FALSE
MMA,MUHAMMADABAD,26.026235,83.376007,FALSE
SAA,SATHIAON,26.034194,83.287317,FALSE
SDHA,SIDHARI HALT,26.03774156,83.18766741,FALSE
RES,RASULL,26.93142255,81.25344952,FALSE
AMH,AZAMGARH,26.038607,83.160614,FALSE
RKS,SARAI RANI,26.015838,83.121492,FALSE
PHY,PHARIHA,26.00747845,83.02994562,FALSE
SJER,SANJARPUR,26.01733179,82.97217947,FALSE
SMZ,SARAI MIR,26.0281419,82.9239538,FALSE
KRND,KHORASON ROAD,26.089746,82.867173,FALSE
SGJ,SAFDARGANJ,26.914454,81.36116,FALSE
DJD,DIDARGANJ ROAD,26.092367,82.805191,FALSE
KHJA,KHANJA HALT,26.088482,82.744969,FALSE
SYK,SAIDKHANPUR,26.89846,81.462176,FALSE
DYD,DARYABAD,26.861303,81.550114,FALSE
PTH,PATRANGA,26.825007,81.625869,FALSE
RZN,RAUZAGAON,26.785264,81.708007,FALSE
RDL,RUDAULI,26.762188,81.754202,FALSE
GMU,GAURIYAMAU,26.757029,81.79366,FALSE
BNM,BARAGAON,26.7553741,81.84702789,FALSE
DELO,DEORAKOT,26.754368,81.906358,FALSE
SLW,SOHWAL,26.753048,81.983837,FALSE
SLRP,SALARPUR,26.752552,82.013173,FALSE
FD,FAIZABAD JN,26.768996,82.135574,TRUE
ACND,ACHARYA NARENDRA DEV NAGAR,26.774576,82.156997,FALSE
AY,AYODHYA,26.787784,82.200604,FALSE
DRG,DARSHANNAGAR,26.75222863,82.20838427,FALSE
BLG,BILHAR GHAT,26.6813068,82.2689979,FALSE
ULN,ULNA BHARI,26.632175,82.319243,FALSE
GGJ,GOSHAINGANJ,26.569524,82.384123,FALSE
KTHE,KATAHRI,26.4952,82.447764,FALSE
ABP,AKBARPUR,26.429818,82.539073,FALSE
JFG,JAFARGANJ,26.36027706,82.58231939,FALSE
MLPR,MALIPUR,26.281482,82.6313,FALSE
TLGR,TULSI NAGAR,26.215063,82.651701,FALSE
BWI,BILWAI,26.158966,82.665181,FALSE
SHG,SHAHGANJ JN,26.061399,82.679662,TRUE
PEP,PHEPHNA JN,25.770309,84.051325,TRUE
SVI,SAGARPALI,25.758015,84.098657,FALSE
HLP,HALDHARPUR,25.963348,83.67908,FALSE
RTP,RATANPURA,25.921924,83.744472,FALSE
RJMP,RAJMALPUR ROAD,25.892921,83.788671,FALSE
RSR,RASRA,25.861714,83.85785,FALSE
SNRA,SANWARA,25.845461,83.910076,FALSE
CHR,CHILKAHAR,25.82699,83.965313,FALSE
JGKS,JIGNI KHAS,25.802194,84.006273,FALSE
BUI,BALLIA,25.76057,84.15312,FALSE
BCD,BANSDIH ROAD,25.8115832,84.215238,FALSE
CATA,CHHATA ASCHAURA,25.824617,84.253936,FALSE
STW,SAHATWAR,25.827831,84.295491,FALSE
ROI,REOTI,25.833886,84.37469,FALSE
DCP,DAL CHAPRA,25.82706,84.432615,FALSE
SIP,SURAIMANPUR,25.80918,84.480022,FALSE
BKLA,BAKULHA,25.797877,84.543411,FALSE
MHT,MANJHI,25.828485,84.584759,FALSE
RVG,REVELGANJ GHAT HALT,25.78707196,84.63940184,FALSE
GTST,GAUTAMSTHAN,25.78685913,84.66347945,FALSE
BJF,BIJNI,26.497967,90.707827,FALSE
PTLD,PATILADAHA,26.504091,90.784534,FALSE
SBE,SORBHOG JN,26.494286,90.888281,TRUE
BPRD,BARPETA ROAD,26.5028473,90.9639649,FALSE
GSA,GUAGACHHA,26.501588,91.016332,FALSE
SPQ,SORUPETA,26.49968885,91.07605934,FALSE
PBL,PATHSALA,26.497475,91.176255,FALSE
NSRH,NIZ-SARIHA HALT,26.48606214,91.22112612,FALSE
TIHU,TIHU,26.471321,91.267699,FALSE
KTCH,KAITHALKUCHI,26.450315,91.339022,FALSE
NLV,NALBARI,26.450629,91.440291,FALSE
GOE,GHOGRAPUR,26.450742,91.539986,FALSE
RNY,RANGIYA JN,26.447901,91.605929,TRUE
KDKN,KENDUKANA,26.374067,91.63681,FALSE
BIZ,BAIHATA,26.343713,91.684343,FALSE
CGS,CHANGSARI,26.256204,91.693023,FALSE
AGT,AGTHORI,26.20089324,91.686006,FALSE
KYQ,KAMAKHYA,26.156154,91.689505,FALSE
GHY,GUWAHATI,26.182635,91.751851,FALSE
JPE,JALPAIGURI ROAD,26.559017,88.709453,FALSE
NQH,NEW DOMOHANI,26.56968098,88.78657156,FALSE
NMX,NEW MAYNAGURI,26.578607,88.822868,FALSE
BYXA,BETGARA,26.612665,88.885559,FALSE
ATM,ALTAGRAM,26.608131,88.946682,FALSE
DQG,DHUPGURI,26.573532,88.994973,FALSE
KLGR,KHALAIGRAM,26.55042,89.052194,FALSE
SXX,SALBARI,26.54606099,89.10552673,FALSE
FLK,FALAKATA,26.53839646,89.19227488,FALSE
GMZ,GUMANI HAT,26.47407092,89.23926427,FALSE
GUZ,GUMANI HAT,26.47468092,89.23987427,FALSE
GDX,GHOKSADANGA,26.42288643,89.27801059,FALSE
SJRR,SAJHERPAR,26.42244524,89.35227413,FALSE
PQZ,PUNDIBARI,26.413245,89.393542,FALSE
NCB,NEW COOCH BEHAR,26.353159,89.469766,FALSE
NBS,NEW BANESWAR,26.39502191,89.51042175,FALSE
NOQ,NEW ALIPURDAUR,26.48572,89.541398,FALSE
SMTA,SAMUKTALA ROAD,26.48333745,89.63468374,FALSE
KAMG,KAMAKHYAGURI,26.484168,89.721829,FALSE
JOQ,JORAI,26.4548755,89.80346105,FALSE
SRPB,SRIRAMPUR ASSAM,26.42691506,89.90391461,FALSE
GOGH,GOSSAIGAON HAT,26.42910716,89.9715892,FALSE
CROA,CHAUTARA,26.4022418,90.08572903,FALSE
PQK,PRATAP KHATA,26.386384,90.118496,FALSE
FKM,FAKIRAGRAM JN,26.365237,90.186189,TRUE
SUF,SESAPANI,26.386182,90.225701,FALSE
KOJ,KOKRAJHAR,26.405057,90.274125,FALSE
SLKX,SALAKATI,26.44577,90.357339,FALSE
BSGN,BASUGAON,26.460164,90.42015,FALSE
DTX,DANGTAL,26.465846,90.465049,FALSE
NBQY,NEW BONGAIGAON YARD,26.47211332,90.52148601,FALSE
NBQ,NEW BONGAIGAON,26.47583544,90.53684346,FALSE
BNGN,BONGAIGAON,26.478293,90.560548,FALSE
CPQ,CHAPRAKATA,26.49285502,90.61202532,FALSE
JPR,JAKPUR,22.362509,87.389853,FALSE
MPD,MADPUR,22.369694,87.443268,FALSE
SMCK,SHYAM CHAK,22.363451,87.500479,FALSE
BCK,BALICHAK,22.35818589,87.55335416,FALSE
DUAN,DUAN,22.354105,87.588218,FALSE
RDU,RADHAMOHANPUR,22.356484,87.612611,FALSE
HAUR,HAUR,22.365254,87.655069,FALSE
KHAI,KHIRAI,22.374504,87.696628,FALSE
PKU,PANSKURA,22.39310276,87.74302371,FALSE
PKEO,PANSKURA EAST OUTER,22.39974,87.773512,FALSE
NPMR,NARAYAN PAKURIA,22.399692,87.773985,FALSE
BOP,BHOGPUR,22.401522,87.809079,FALSE
NDGJ,NANDAHGANJA,22.404098,87.832458,FALSE
MCA,MECHEDA,22.414105,87.85883,FALSE
KIG,KOLAGHAT GOODS,22.435189,87.880874,FALSE
DTE,DEULTI,22.452857,87.914003,FALSE
GGTA,GHORAGHATA,22.458315,87.94424,FALSE
BZN,BAGNAN,22.462515,87.970711,FALSE
KGY,KULGACHIA,22.472352,88.020395,FALSE
ERSD,ERNAKULAM D CABIN,9.979712,76.306549,FALSE
TRTR,TRIUPUNITTURA,9.9501,76.352761,FALSE
KFE,KURIKAD,9.923277,76.37635,FALSE
MNTT,MULANTURUTTI,9.901576,76.389673,FALSE
KPTM,KANJIRAMITTAM,9.862331,76.410949,FALSE
TVC,TRIVANDRUM CENTRAL,8.486679,76.95121,FALSE
TVP,TRIVANDRUM PETTAI,8.494524,76.931673,FALSE
PVRD,PIRAVAM ROAD,9.828669,76.454731,FALSE
VARD,VAIKAM ROAD,9.777648,76.474611,FALSE
KDTY,KADUTURUTTI HALT,9.756128,76.4926,FALSE
KRPP,KURUPPANTHARA,9.734535,76.510609,FALSE
ETM,ETTUMANUR,9.676196,76.545152,FALSE
KFQ,KUMARANALLUR,9.617136,76.531679,FALSE
KTYM,KOTTAYAM,9.594177,76.532168,FALSE
CGV,CHINGAVANAM,9.537757,76.525885,FALSE
CGY,CHANGANASERI,9.449881,76.548414,FALSE
TRVL,TIRUVALLA,9.392148,76.580267,FALSE
CNGR,CHENGANNUR,9.319504,76.608271,FALSE
CYN,CHERIYANAD,9.273119,76.585087,FALSE
MVLK,MAVELIKARA,9.239487,76.545692,FALSE
KYJ,KAYANKULAM JN,9.182586,76.512933,TRUE
OCR,OCHIRA,9.132023,76.525576,FALSE
KPY,KARUNAGAPALLI,9.065268,76.544023,FALSE
STKT,SASTHANKOTTA,9.032310311,76.59888295,FALSE
MQO,MUNROTURUTTU,8.994997769,76.6119084,FALSE
PRND,PERINAD,8.947916,76.620341,FALSE
QLN,KOLLAM JN,8.886586,76.596753,TRUE
IRP,IRAVIPURAM,8.866948,76.623059,FALSE
MYY,MAYYANAD,8.837759,76.647331,FALSE
PVU,PARAVUR,8.815758,76.668238,FALSE
KFI,KAPPIL,8.779435,76.67963,FALSE
EVA,EDAVAI,8.762883,76.697477,FALSE
VAK,VARKALA,8.740732,76.722872,FALSE
AMY,AKATHUMURI,8.70031,76.758792,FALSE
KVU,KADAKAVUR,8.679078,76.766672,FALSE
CRY,CHIRAYINKIL,8.6583379,76.7853703,FALSE
PGZ,PERUNGUZHI,8.631561,76.808211,FALSE
MQU,MURUKKAMPUZHA,8.61363,76.830245,FALSE
KXP,KANIYAPURAM,8.587612,76.854482,FALSE
KZK,KAZHAKUTTAM,8.555848,76.872235,FALSE
VELI,VELI,8.522536487,76.8829192,FALSE
KCVL,KOCHUVELI,8.509254,76.8961,FALSE
BUW,BURHWAL,27.087081,81.39016,FALSE
CKG,CHOWKA GHAT,27.100002,81.449932,FALSE
SPC,SITAPUR CITY,27.583612,80.679695,FALSE
STRK,SITAPUR KUTCHERY HALT,27.56460294,80.68716281,FALSE
SCC,SITAPUR CANT,27.559468,80.698784,FALSE
TKUR,TAPPA KHAJURIA,27.579425,80.761641,FALSE
PSN,PARSENDI,27.582038,80.836816,FALSE
RAMR,RAMAIPUR HALT,27.545116,80.897107,FALSE
BVN,BISWAN,27.48948257,80.99046429,FALSE
SKLP,SHANKARPUR,27.447221,81.014405,FALSE
SYU,SARAYAN,27.396332,81.042877,FALSE
BBPR,BABUPUR,27.349971,81.070314,FALSE
MMB,MAHMUDABAD AVADH,27.288295,81.114404,FALSE
MGPA,MUNDA GOPAL ASHRAM,27.255493,81.139283,FALSE
PPE,PAINTEPUR,27.230021,81.157557,FALSE
TSF,TAHSIL FATEHPUR,27.168445,81.203969,FALSE
SDAM,SUNDHIAMAU,27.12141419,81.28688017,FALSE
BRTA,BARTARA,27.837593,80.007541,FALSE
UCH,UNCHAULIA,27.80926,80.068986,FALSE
LNQ,LAKHNAURIA,27.78277413,80.13926386,FALSE
JBG,JUNG BAHADURGNJ,27.768419,80.172851,FALSE
MZN,MAHMUDPUR SARAIYAN,27.754198,80.209625,FALSE
JKH,JAHANIKHERA,27.74383759,80.2393416,FALSE
MINJ,MAIKALGANJ,27.71753722,80.33782191,FALSE
NERI,NERI,27.688832,80.393681,FALSE
LCN,LALPUR CHANDRA,27.659296,80.451791,FALSE
MAHO,MAHOLI,27.64872,80.477073,FALSE
UDX,URDAULI,27.632871,80.514006,FALSE
HMP,HEMPUR,27.61628233,80.56264916,FALSE
KATA,KATILI,27.616759,80.614094,FALSE
BGDS,BHAGWANPUR DESU,25.82701,85.846025,FALSE
ARG,ANGAR GHAT,25.795385,85.907174,FALSE
NRN,NARHAN,25.746997,85.975081,FALSE
ROA,RUSERA GHAT,25.746302,86.035742,FALSE
MABB,MABBI HALT,25.7492133,86.06346964,FALSE
NWC,NAYA NAGAR,25.749918,86.111011,FALSE
KGG,KHAGARIA JN,25.505891,86.465251,TRUE
MNE,MANSI JN,25.509398,86.554446,TRUE
CDBN,CHEDHABANNI HALT,25.49182363,86.59719652,FALSE
BAPN,BARAIPURA HALT,25.73942058,86.13730068,FALSE
HPO,HASANPUR ROAD,25.714772,86.185371,FALSE
SSRH,SHASAN HALT,25.685978,86.197042,FALSE
SOPR,SONMA PRANPUR(H,25.631436,86.226371,FALSE
SLNA,SALAUNA,25.603476,86.260279,FALSE
IMLI,IMLI,25.555629,86.302557,FALSE
PRGA,PAHARJAGANGAU,25.531869,86.324828,FALSE
OLP,OLAPUR,25.517459,86.370122,FALSE
MSK,MAHES KHUNT,25.46082,86.641818,FALSE
GAI,GOUCHHARI,25.438434,86.674696,FALSE
PSR,PASRAHA,25.403765,86.743883,FALSE
BRKD,BHARATKHAND HALT,25.400724,86.806223,FALSE
BRKB,BHARATKHAND HALT,25.400254,86.805753,FALSE
NNR,NARAYANPUR,25.398348,86.859388,FALSE
THB,THANA BIHPUR JN,25.393571,86.934758,TRUE
BIGH,BAGRIGRAM HALT,25.39133912,86.98523791,FALSE
KHQ,KHARIK,25.388883,87.014958,FALSE
NNA,NAUGACHIA,25.385261,87.09387,FALSE
KTRH,KATAREAH,25.400488,87.194836,FALSE
KUE,KURSELA,25.440774,87.253655,FALSE
BKHR,BAKHRI,25.49984074,87.33530045,FALSE
BRZR,BARARI BAZAR,25.49006431,87.35531984,FALSE
CRR,KARAGOLA ROAD,25.50000682,87.37782704,FALSE
SMO,SEMAPUR,25.524483,87.470441,FALSE
NYT,NAYATOLA,25.56139044,87.60259636,FALSE
DNQ,DANDKHORA,25.57240525,87.64223682,FALSE
GRR,GORPHAR,25.58541965,87.67179759,FALSE
SI,SONALLI,25.60475396,87.71763867,FALSE
BHNP,BISHANPUR HALT,25.614901,87.74611697,FALSE
JAU,JHAUA,25.61321746,87.77504272,FALSE
MENP,MEENAPUR,25.61405142,87.80248271,FALSE
SRI,SALMARI,25.61567151,87.8375133,FALSE
VAY,VAYALAR,9.741742,76.311408,FALSE
SRTL,SHERTALAI,9.690992,76.325151,FALSE
TRVZ,TIRUVIZHA,9.641848,76.326281,FALSE
MAKM,MARARIKULAM,9.597994,76.318018,FALSE
KAVR,KALAVUR HALT,9.567254,76.318097,FALSE
TMPY,TUMBOLI,9.51917,76.321857,FALSE
ALLP,ALLEPPEY,9.483759,76.322476,FALSE
TPM,TOTIYAPALAYAM,11.292723,77.681926,FALSE
KMX,KOMATIPALLI,18.381027,83.341047,FALSE
MQJ,MARADAM HALT,18.400797,83.346343,FALSE
MOD,MORAMPUDI,16.35311502,80.62020819,FALSE
GPI,GAJAPATINAGARAM,18.293291,83.333902,FALSE
GRBL,GARUDUBILLI,18.21449,83.350493,FALSE
GTLM,GOTLAM,18.111319,83.395734,FALSE
LDX,LADDA,19.102692,83.412196,FALSE
JMPT,JIMIDIPETA,19.044582,83.422344,FALSE
AOR,ARGORA,23.347039,85.314358,FALSE
KNRT,KUNERU,18.966946,83.440724,FALSE
GMDA,GUMADA,18.889176,83.457557,FALSE
PVPT,PARVATIPURAM TN,18.783875,83.433701,FALSE
PVP,PARVATIPURAM,18.77067,83.426966,FALSE
NSX,NARSIPURAM HALT,18.737615,83.406282,FALSE
SNM,SITANAGARAM,18.672547,83.375524,FALSE
VBL,BOBBILI,18.576764,83.345722,FALSE
DNV,DONKINAVALASA,18.468756,83.350942,FALSE
BLH,BELGHARIA,22.6619,88.389455,FALSE
AGP,AGARPARA,22.682505,88.384761,FALSE
SEP,SODPUR,22.698851,88.382193,FALSE
KDH,KHARDAHA,22.725065,88.377157,FALSE
TGH,TITAGARH,22.74168,88.374057,FALSE
BP,BARRACKPORE,22.7610653,88.371428,FALSE
PTF,PALTA,22.782449,88.369524,FALSE
IP,ICHHAPUR,22.799819,88.37342,FALSE
SNR,SHYAMNAGAR,22.828781,88.380423,FALSE
JGDL,JAGADAL,22.850814,88.394596,FALSE
KNR,KANKINARA,22.86517,88.404501,FALSE
NH,NAIHATI JN,22.888555,88.4185,TRUE
GFAE,GARIFA,22.908445,88.409935,FALSE
HYG,HOOGHLY GHAT,22.5572086,88.3319472,FALSE
DNH,DEONAGAR,23.758691,86.16169,FALSE
DDGA,DUGDA,23.75873842,86.16192797,FALSE
LOT,LOHRA,25.31560179,82.93066368,FALSE
